Year,Year_Level,LGA_KEY,LGA_DESC,INDICATOR_NUM_FULL,Numerator,Denominator,Indicator_Calc
2015,Year 9,25990,Pyrenees (S),11.2,25,25,100.0%
2015,Year 9,26170,South Gippsland (S),11.2,345,360,95.8%
2015,Year 9,26260,Southern Grampians (S),11.2,252,256,98.4%
2015,Year 9,26350,Stonnington (C),11.2,944,949,99.5%
2015,Year 9,26430,Strathbogie (S),11.2,65,67,97.0%
2015,Year 9,26490,Surf Coast (S),11.2,83,84,98.8%
2015,Year 9,26610,Swan Hill (Rc),11.2,260,272,95.6%
2015,Year 9,26670,Towong (S),11.2,98,98,100.0%
2015,Year 9,26700,Wangaratta (Rc),11.2,352,385,91.4%
2015,Year 9,26730,Warrnambool (C),11.2,438,468,93.6%
2015,Year 9,26810,Wellington (S),11.2,465,496,93.8%
2015,Year 9,26890,West Wimmera (S),11.2,45,45,100.0%
2015,Year 9,26980,Whitehorse (C),11.2,1630,1680,97.0%
2015,Year 9,27070,Whittlesea (C),11.2,1481,1574,94.1%
2015,Year 9,27170,Wodonga (Rc),11.2,496,522,95.0%
2015,Year 9,27260,Wyndham (C),11.2,2332,2474,94.3%
2015,Year 9,27350,Yarra (C),11.2,879,896,98.1%
2015,Year 9,27450,Yarra Ranges (S),11.2,1698,1751,97.0%
2015,Year 9,27630,Yarriambiack (S),11.2,61,66,92.4%
Year,Description,INDICATOR_NUM_FULL,Indicator_Calc
Year 3,,,
2008,Victoria- Female,11.2,97.2
2008,Victoria- Male,11.2,95.8
2008,Victoria- Aboriginal,11.2,93.0
2008,Victoria- Non-Aboriginal,11.2,96.8
2008,Victoria- LBOTE,11.2,95.4
2008,Victoria- Non-LBOTE,11.2,96.9
2008,Victoria- All children,11.2,96.5
Year 5,,,
2008,Victoria- Female,11.2,94.8
2008,Victoria- Male,11.2,94.5
2008,Victoria- Aboriginal,11.2,83.3
2008,Victoria- Non-Aboriginal,11.2,95.0
2008,Victoria- LBOTE,11.2,93.5
2008,Victoria- Non-LBOTE,11.2,95.0
2008,Victoria- All children,11.2,94.6
Year 7,,,
2008,Victoria- Female,11.2,96.5
2008,Victoria- Male,11.2,96.5
2008,Victoria- Aboriginal,11.2,87.9
2008,Victoria- Non-Aboriginal,11.2,96.8
2008,Victoria- LBOTE,11.2,95.8
2008,Victoria- Non-LBOTE,11.2,96.7
2008,Victoria- All children,11.2,96.5
Year 9,,,
2008,Victoria- Female,11.2,95.2
2008,Victoria- Male,11.2,95.1
2008,Victoria- Aboriginal,11.2,78.4
2008,Victoria- Non-Aboriginal,11.2,95.5
2008,Victoria- LBOTE,11.2,94.8
2008,Victoria- Non-LBOTE,11.2,95.2
2008,Victoria- All children,11.2,95.2

Year 3,,,
2009,Victoria- Female,11.2,96.4
2009,Victoria- Male,11.2,94.9
2009,Victoria- Aboriginal,11.2,89.4
2009,Victoria- Non-Aboriginal,11.2,96.1
2009,Victoria- LBOTE,11.2,94.3
2009,Victoria- Non-LBOTE,11.2,96.1
2009,Victoria- All children,11.2,95.6
Year 5,,,
2009,Victoria- Female,11.2,95.8
2009,Victoria- Male,11.2,95.1
2009,Victoria- Aboriginal,11.2,86.9
2009,Victoria- Non-Aboriginal,11.2,95.9
2009,Victoria- LBOTE,11.2,94.3
2009,Victoria- Non-LBOTE,11.2,95.9
2009,Victoria- All children,11.2,95.5
Year 7,,,
2009,Victoria- Female,11.2,96.4
2009,Victoria- Male,11.2,95.7
2009,Victoria- Aboriginal,11.2,85.4
2009,Victoria- Non-Aboriginal,11.2,96.3
2009,Victoria- LBOTE,11.2,95.5
2009,Victoria- Non-LBOTE,11.2,96.2
2009,Victoria- All children,11.2,96.0
Year 9,,,
2009,Victoria- Female,11.2,96.6
2009,Victoria- Male,11.2,96.0
2009,Victoria- Aboriginal,11.2,83.8
2009,Victoria- Non-Aboriginal,11.2,96.7
2009,Victoria- LBOTE,11.2,95.7
2009,Victoria- Non-LBOTE,11.2,96.5
2009,Victoria- All children,11.2,96.3

Year 3,,,
2010,Victoria- Female,11.2,96.2
2010,Victoria- Male,11.2,94.5
2010,Victoria- Aboriginal,11.2,86.5
2010,Victoria- Non-Aboriginal,11.2,95.9
2010,Victoria- LBOTE,11.2,94.3
2010,Victoria- Non-LBOTE,11.2,95.7
2010,Victoria- All children,11.2,95.4
Year 5,,,
2010,Victoria- Female,11.2,96.2
2010,Victoria- Male,11.2,95.1
2010,Victoria- Aboriginal,11.2,87.4
2010,Victoria- Non-Aboriginal,11.2,96.0
2010,Victoria- LBOTE,11.2,95.1
2010,Victoria- Non-LBOTE,11.2,95.9
2010,Victoria- All children,11.2,95.7
Year 7,,,
2010,Victoria- Female,11.2,96.5
2010,Victoria- Male,11.2,95.8
2010,Victoria- Aboriginal,11.2,85.5
2010,Victoria- Non-Aboriginal,11.2,96.4
2010,Victoria- LBOTE,11.2,95.6
2010,Victoria- Non-LBOTE,11.2,96.3
2010,Victoria- All children,11.2,96.1
Year 9,,,
2010,Victoria- Female,11.2,94.6
2010,Victoria- Male,11.2,95.0
2010,Victoria- Aboriginal,11.2,80.9
2010,Victoria- Non-Aboriginal,11.2,95.2
2010,Victoria- LBOTE,11.2,94.1
2010,Victoria- Non-LBOTE,11.2,95.0
2010,Victoria- All children,11.2,94.8

Year 3,,,
2011,Victoria- Female,11.2,96.8
2011,Victoria- Male,11.2,95.6
2011,Victoria- Aboriginal,11.2,89.6
2011,Victoria- Non-Aboriginal,11.2,96.6
2011,Victoria- LBOTE,11.2,95.0
2011,Victoria- Non-LBOTE,11.2,96.6
2011,Victoria- All children,11.2,96.2
Year 5,,,
2011,Victoria- Female,11.2,96.1
2011,Victoria- Male,11.2,95.1
2011,Victoria- Aboriginal,11.2,86.1
2011,Victoria- Non-Aboriginal,11.2,95.9
2011,Victoria- LBOTE,11.2,94.6
2011,Victoria- Non-LBOTE,11.2,95.9
2011,Victoria- All children,11.2,95.6
Year 7,,,
2011,Victoria- Female,11.2,96.1
2011,Victoria- Male,11.2,95.5
2011,Victoria- Aboriginal,11.2,86.3
2011,Victoria- Non-Aboriginal,11.2,96.1
2011,Victoria- LBOTE,11.2,94.4
2011,Victoria- Non-LBOTE,11.2,96.2
2011,Victoria- All children,11.2,95.8
Year 9,,,
2011,Victoria- Female,11.2,94.5
2011,Victoria- Male,11.2,94.6
2011,Victoria- Aboriginal,11.2,80.3
2011,Victoria- Non-Aboriginal,11.2,94.8
2011,Victoria- LBOTE,11.2,93.5
2011,Victoria- Non-LBOTE,11.2,94.9
2011,Victoria- All children,11.2,94.6

Year 3,,,
2012,Victoria- Female,11.2,96.4
2012,Victoria- Male,11.2,94.8
2012,Victoria- Aboriginal,11.2,85.9
2012,Victoria- Non-Aboriginal,11.2,95.9
2012,Victoria- LBOTE,11.2,94.1
2012,Victoria- Non-LBOTE,11.2,96.1
2012,Victoria- All children,11.2,95.6
Year 5,,,
2012,Victoria- Female,11.2,95.8
2012,Victoria- Male,11.2,94.2
2012,Victoria- Aboriginal,11.2,83.2
2012,Victoria- Non-Aboriginal,11.2,95.3
2012,Victoria- LBOTE,11.2,93.8
2012,Victoria- Non-LBOTE,11.2,95.4
2012,Victoria- All children,11.2,95.0
Year 7,,,
2012,Victoria- Female,11.2,95.4
2012,Victoria- Male,11.2,94.6
2012,Victoria- Aboriginal,11.2,85.7
2012,Victoria- Non-Aboriginal,11.2,95.3
2012,Victoria- LBOTE,11.2,94.3
2012,Victoria- Non-LBOTE,11.2,95.2
2012,Victoria- All children,11.2,95.0
Year 9,,,
2012,Victoria- Female,11.2,95.0
2012,Victoria- Male,11.2,95.0
2012,Victoria- Aboriginal,11.2,83.1
2012,Victoria- Non-Aboriginal,11.2,95.2
2012,Victoria- LBOTE,11.2,94.4
2012,Victoria- Non-LBOTE,11.2,95.2
2012,Victoria- All children,11.2,95.0

Year 3,,,
2013,Victoria- Female,11.2,97.2
2013,Victoria- Male,11.2,95.2
2013,Victoria- Aboriginal,11.2,88.7
2013,Victoria- Non-Aboriginal,11.2,96.5
2013,Victoria- LBOTE,11.2,95.4
2013,Victoria- Non-LBOTE,11.2,96.5
2013,Victoria- All children,11.2,96.2
Year 5,,,
2013,Victoria- Female,11.2,94.6
2013,Victoria- Male,11.2,94.2
2013,Victoria- Aboriginal,11.2,85.6
2013,Victoria- Non-Aboriginal,11.2,94.7
2013,Victoria- LBOTE,11.2,93.2
2013,Victoria- Non-LBOTE,11.2,94.8
2013,Victoria- All children,11.2,94.4
Year 7,,,
2013,Victoria- Female,11.2,96.2
2013,Victoria- Male,11.2,95.3
2013,Victoria- Aboriginal,11.2,86.1
2013,Victoria- Non-Aboriginal,11.2,96.0
2013,Victoria- LBOTE,11.2,95.1
2013,Victoria- Non-LBOTE,11.2,96.0
2013,Victoria- All children,11.2,95.7
Year 9,,,
2013,Victoria- Female,11.2,91.7
2013,Victoria- Male,11.2,92.6
2013,Victoria- Aboriginal,11.2,75.8
2013,Victoria- Non-Aboriginal,11.2,92.6
2013,Victoria- LBOTE,11.2,91.0
2013,Victoria- Non-LBOTE,11.2,92.5
2013,Victoria- All children,11.2,92.2

Year 3,,,
2014,Victoria- Female,11.2,96.4
2014,Victoria- Male,11.2,94.6
2014,Victoria- Aboriginal,11.2,88.5
2014,Victoria- Non-Aboriginal,11.2,95.8
2014,Victoria- LBOTE,11.2,93.7
2014,Victoria- Non-LBOTE,11.2,96.1
2014,Victoria- All children,11.2,95.5
Year 5,,,
2014,Victoria- Female,11.2,95.4
2014,Victoria- Male,11.2,94.0
2014,Victoria- Aboriginal,11.2,84.8
2014,Victoria- Non-Aboriginal,11.2,95.0
2014,Victoria- LBOTE,11.2,93.0
2014,Victoria- Non-LBOTE,11.2,95.3
2014,Victoria- All children,11.2,94.7
Year 7,,,
2014,Victoria- Female,11.2,96.0
2014,Victoria- Male,11.2,95.0
2014,Victoria- Aboriginal,11.2,93.6
2014,Victoria- Non-Aboriginal,11.2,95.8
2014,Victoria- LBOTE,11.2,94.7
2014,Victoria- Non-LBOTE,11.2,95.7
2014,Victoria- All children,11.2,95.5
Year 9,,,
2014,Victoria- Female,11.2,95.0
2014,Victoria- Male,11.2,94.5
2014,Victoria- Aboriginal,11.2,83.3
2014,Victoria- Non-Aboriginal,11.2,95.0
2014,Victoria- LBOTE,11.2,94.1
2014,Victoria- Non-LBOTE,11.2,95.0
2014,Victoria- All children,11.2,94.8

Year 3,,,
2015,Victoria- Female,11.2,95.9
2015,Victoria- Male,11.2,94.7
2015,Victoria- Aboriginal,11.2,85.4
2015,Victoria- Non-Aboriginal,11.2,95.5
2015,Victoria- LBOTE,11.2,94.1
2015,Victoria- Non-LBOTE,11.2,95.7
2015,Victoria- All children,11.2,95.3
Year 5,,,
2015,Victoria- Female,11.2,96.6
2015,Victoria- Male,11.2,95.0
2015,Victoria- Aboriginal,11.2,85.3
2015,Victoria- Non-Aboriginal,11.2,96.0
2015,Victoria- LBOTE,11.2,94.8
2015,Victoria- Non-LBOTE,11.2,96.1
2015,Victoria- All children,11.2,95.8
Year 7,,,
2015,Victoria- Female,11.2,96.8
2015,Victoria- Male,11.2,95.8
2015,Victoria- Aboriginal,11.2,88.2
2015,Victoria- Non-Aboriginal,11.2,96.5
2015,Victoria- LBOTE,11.2,96.2
2015,Victoria- Non-LBOTE,11.2,96.3
2015,Victoria- All children,11.2,96.3
Year 9,,,
2015,Victoria- Female,11.2,96.0
2015,Victoria- Male,11.2,95.2
2015,Victoria- Aboriginal,11.2,85.0
2015,Victoria- Non-Aboriginal,11.2,95.8
2015,Victoria- LBOTE,11.2,95.7
2015,Victoria- Non-LBOTE,11.2,95.5
2015,Victoria- All children,11.2,95.6
Term,Definition
Year,The calendar year ending December 31
Indicator,"Proportion of students in Years 3, 5, 7 and 9 who meet or exceed the benchmarks for numeracy"
Numerator,"Number of students in Years 3, 5, 7 and 9 who meet or exceed the benchmarks for numeracy"
Demominator ,"Number of students in the reference years (Years 3, 5, 7 and 9) who participated in testing or were officially exempted"

Data Custodian,Victorian Curriculum and Assessment Authority
